40794, 277720, 108113, 261568, 202828, 120203, 246334, 289966, 275218, 249641, 182463, 274566, 293146, 302155, 17, 298936, 268197, 39055, 247058, 231701
16036, 289966, 300829, 258570, 249641, 272053, 261153, 231705, 278431, 261803, 280367, 280353, 302786, 272033, 265608, 300884, 303400, 280990, 272683, 277801
282933, 275859, 296375, 293169, 274583, 266897, 273953, 271393, 277765, 271403, 279705, 289987, 281615, 286761, 298929, 260483, 267547, 272053, 273291, 304675
77415, 36949, 197468, 37589, 185120, 203588, 36585, 45928, 226131, 8171, 31867, 198200, 7813, 98359, 99000, 137002, 264541, 203587, 69039, 231292
200577, 37051, 46682, 87588, 152579, 107939, 297680, 46041, 83205, 201218, 158223, 82565, 153855, 45401, 107299, 10196, 236280, 46042, 77925, 256288
96597, 82201, 224711, 215373, 97237, 151829, 87451, 224712, 51842, 70134, 149909, 88091, 225448, 51841, 248379, 101095, 144254, 149910, 226224, 119579
235760, 110935, 235761, 106061, 235121, 290673, 121407, 101767, 235120, 106701, 119487, 252255, 112721, 120767, 151133, 277843, 129141, 256735, 120127, 90063
115180, 47654, 47014, 113261, 113260, 102849, 115181, 151654, 37914, 112620, 83586, 115820, 112621, 232522, 144669, 112619, 117742, 102850, 129451, 148035
101475, 120969, 160113, 157443, 120329, 93919, 102115, 93279, 160114, 118409, 160754, 118410, 223323, 193457, 123011, 120330, 221041, 258159, 48474, 257519
141189, 242115, 175579, 98564, 257309, 213302, 179437, 176219, 31197, 286723, 11343, 252334, 102221, 170517, 75423, 114447, 122617, 167259, 85527, 23763
150852, 98564, 224148, 170517, 23763, 75423, 110580, 263110, 122388, 110581, 101687, 11343, 169225, 175034, 168585, 170516, 236259, 190285, 23764, 258095
179961, 180601, 288384, 190921, 206188, 145488, 272151, 178042, 206187, 288385, 266468, 178681, 180602, 235071, 145489, 178682, 190280, 236450, 234431, 266469
86333, 86972, 86334, 81869, 77323, 87605, 189602, 165144, 86332, 269740, 86971, 216428, 79957, 87609, 81870, 87603, 86973, 206797, 87604, 206798
13653, 61216, 229959, 116458, 279141, 230599, 117099, 116459, 162079, 11733, 116457, 275753, 99699, 162492, 167985, 87471, 11093, 297136, 192811, 14527
121664, 121023, 121024, 12591, 85509, 285577, 78586, 121665, 121663, 220421, 195424, 142917, 169157, 167057, 90067, 37854, 167697, 224725, 231211, 306785
221704, 245795, 246435, 216376, 222344, 246436, 276123, 162643, 201205, 233208, 244797, 221703, 217017, 217016, 217657, 234420, 231228, 247075, 289540, 162642
196659, 196660, 146758, 165613, 197299, 207980, 176161, 207340, 147319, 164741, 291211, 290571, 207338, 258563, 207339, 284407, 285047, 290572, 207979, 192863
211851, 213129, 213130, 11356, 213769, 213128, 282256, 212489, 212488, 189622, 199916, 282257, 161359, 168471, 213770, 133517, 283114, 86187, 280981, 189559
207599, 256001, 258108, 111189, 252857, 215157, 298433, 124859, 215158, 214535, 283699, 221685, 231853, 289339, 209411, 15493, 291260, 183192, 288699, 151164
67959, 197957, 184488, 269579, 207388, 199236, 186407, 199876, 143277, 199901, 196540, 199877, 251053, 179398, 198597, 201900, 268939, 141226, 148521, 183883
256282, 199826, 255642, 199186, 199825, 229245, 200466, 200467, 197908, 200465, 237508, 198547, 199827, 179445, 197907, 136683, 238148, 148653, 274090, 192173
269653, 269013, 158238, 259487, 249875, 296061, 150683, 158878, 266272, 251795, 249235, 296060, 296701, 251155, 269654, 249127, 156463, 196533, 165853, 159518
1449, 215949, 167947, 212042, 125339, 142207, 167307, 183735, 1450, 288869, 809, 168587, 125979, 183736, 300991, 117581, 300992, 218306, 169766, 169767
