12.75538,4.072924,73.22234,-57.372063,3.2509122
42.04213,41.775925,55.025326,-37.475464,1.5119394
212.98732,100.24676,25.767963,-19.551636,-1.3685099
294.8227,19.877945,14.288464,-10.446446,-4.153733
306.3783,20.522038,16.459957,-12.992918,-4.768875
309.73935,20.52189,17.457546,-14.237901,-5.1726255
312.70352,20.514212,18.25238,-15.1461735,-5.705004
314.4825,20.557018,18.733227,-15.750587,-5.6312466
316.3544,20.544855,19.055744,-16.062315,-5.9541807
317.1456,18.219267,19.913761,-17.091333,-6.131215
316.9113,20.332806,20.279987,-17.371254,-6.449778
316.50662,20.264185,20.24777,-17.344778,-6.5891776
316.035,20.25859,20.357882,-17.538319,-6.6013007
315.98157,20.095804,20.501398,-17.546791,-6.9816074
316.50092,20.03596,20.818632,-17.5804,-7.7746215
317.2343,19.92519,20.983337,-17.862381,-7.579415
316.6344,19.676977,21.211409,-17.969849,-8.0604105
316.2279,19.677837,21.218155,-17.687881,-8.711529
315.7709,19.457039,21.492876,-18.264376,-8.273139
315.42694,19.50993,21.355864,-18.38205,-7.6590796
314.4616,19.61161,21.594738,-18.533218,-7.9492564
314.6712,19.499935,22.05587,-19.061832,-8.0144
314.31708,19.494621,22.329666,-19.296137,-8.280517
313.67624,19.466179,22.907825,-19.93603,-8.358677
313.42282,19.5125,23.248262,-20.267746,-8.6321125
312.9227,19.380236,23.684532,-20.659536,-8.856004
312.6265,19.357084,24.342043,-21.41922,-8.866944
312.32993,19.488148,24.70412,-21.810719,-8.968664
312.72385,19.417368,25.169168,-22.526424,-8.426796
313.99,19.597578,25.604343,-22.91624,-8.723651
314.3533,19.431173,25.848822,-23.204866,-8.575617
314.03473,19.405237,26.44889,-23.808956,-8.760438
315.06882,19.336401,26.88958,-24.33544,-8.722202
315.1134,19.576452,27.077957,-24.667152,-8.392397
315.0411,19.54252,27.357206,-24.937664,-8.475585
314.53577,19.315094,27.49496,-25.178791,-8.20467
313.99875,19.037348,27.416822,-25.134394,-8.139081
312.75204,18.75504,27.431429,-25.071756,-8.290323
312.12866,18.32747,27.300259,-24.887512,-8.508705
310.58234,17.760921,27.801006,-25.58232,-8.032503
311.07755,17.991375,27.407858,-24.918633,-8.75951
311.92807,17.977854,27.76059,-25.277758,-8.836312
312.41113,18.016556,27.91608,-25.303331,-9.270149
310.80246,19.01395,27.668669,-24.970488,-9.459309
310.63968,18.718184,27.657366,-24.987406,-9.387608
311.01697,17.976807,28.132763,-25.41799,-9.670425
305.84085,16.917662,28.949146,-26.339506,-9.809634
253.17331,93.16499,32.085335,-22.81912,-13.373635
110.007996,132.04742,46.801888,-28.290823,-1.2677026
314.9882,218.2066,26.599607,-2.5863268,-5.4154196
306.6997,17.360086,28.337347,-24.835516,-11.347437
308.69565,18.04876,27.987982,-25.29202,-9.575486
311.00244,18.543114,27.994823,-25.327019,-9.472631
311.46344,18.420301,28.054092,-25.449568,-9.343098
310.8179,18.10915,27.93996,-25.257652,-9.496654
310.4574,18.234491,27.645973,-24.976568,-9.394168
310.58353,18.386908,27.673677,-25.129492,-9.033748
309.58047,18.34267,27.330612,-24.900635,-8.615148
310.1469,18.37801,27.583757,-25.266388,-8.323101
312.107,18.628138,27.477045,-25.127647,-8.355036
313.76263,18.824108,27.523447,-24.826536,-9.325051
315.71494,19.02804,27.925531,-25.629618,-8.235386
317.3656,19.206396,28.053926,-25.664234,-8.522916
316.97986,18.815716,27.980368,-25.630243,-8.401315
316.20706,19.016418,27.516584,-25.21577,-8.083209
316.31866,19.015028,27.2202,-24.875128,-8.167485
315.25473,19.13358,26.980812,-24.55234,-8.375763
315.01624,19.407396,26.498434,-24.028515,-8.348718
314.81345,19.454477,26.109701,-23.52716,-8.497878
313.51987,19.268206,25.037756,-22.110388,-9.074701
313.5437,19.448517,24.956957,-22.243738,-8.459676
312.98642,19.461475,24.683249,-21.929426,-8.513855
312.74042,19.45298,24.015093,-21.084047,-8.750911
312.27167,19.453299,23.716644,-20.8609,-8.480561
311.87903,19.478788,22.97354,-20.134548,-8.146493
311.65295,19.55148,22.524996,-19.777782,-7.7061768
311.32217,19.423714,21.993143,-19.06676,-7.9073462
311.67575,19.41057,21.499634,-18.576065,-7.6087933
311.60953,19.54312,21.507208,-18.603657,-7.626255
311.8258,19.612535,21.4675,-18.49357,-7.59495
312.73553,19.746939,20.988451,-18.036446,-7.384245
313.52765,19.749727,20.814606,-17.872728,-7.1852775
314.45804,19.731243,20.503378,-17.614702,-6.953093
314.64114,19.861845,20.550795,-17.636444,-7.0097504
315.48132,20.007286,20.513063,-17.635094,-6.811819
315.42676,19.966856,20.428534,-17.570631,-6.5521536
315.63593,20.215506,20.26361,-17.518734,-6.2527466
316.11288,20.262293,20.043663,-17.293571,-6.060047
315.65335,20.284798,19.664265,-16.90571,-5.773737
315.53784,20.471405,19.52568,-16.71615,-5.8042145
314.94925,20.524517,19.03787,-16.184847,-5.5514517
313.0645,20.607367,18.704962,-15.840609,-5.247459
310.676,20.37954,18.028452,-14.913731,-5.3603806
309.28058,20.663284,17.47734,-14.392944,-4.8313403
305.92938,20.53166,16.763727,-13.492839,-4.4789276
296.7787,19.730452,15.108912,-11.560965,-4.224045
219.12816,96.01249,24.915384,-19.954212,-1.8350834
43.39592,43.90969,55.001915,-37.517334,0.4458785
156.50896,107.06656,33.786858,-22.004072,-1.1852254
289.99075,19.777403,14.440971,-10.8956175,-3.4806068
304.00754,20.24742,16.538527,-13.155418,-4.5503407
307.9298,20.585186,17.644241,-14.446066,-5.013192
309.53604,20.409216,17.882805,-14.925553,-4.851146
310.35736,20.454176,18.406706,-15.614592,-4.865668
311.34006,20.165369,19.116934,-16.466988,-5.064873
312.69052,20.241184,19.359797,-16.709959,-5.1532965
313.4136,20.468397,19.798027,-17.175695,-5.3989134
313.71124,20.403065,19.990128,-17.56964,-5.0347457
313.9336,20.47442,20.196968,-17.696737,-5.4270444
313.4698,20.082926,20.3653,-17.803661,-5.754521
313.06638,20.156666,20.262651,-17.608816,-6.0548916
312.96957,20.061264,20.482836,-17.823355,-6.2772346
312.64935,19.859001,20.52097,-17.909931,-6.2770705
312.70453,19.764433,20.471132,-17.72112,-6.505124
312.58417,19.697657,20.61923,-17.732992,-7.074896
313.06656,19.71851,20.821697,-17.99146,-7.0707097
312.73572,19.781593,21.12383,-18.272346,-7.293855
312.55127,19.564833,21.240479,-18.39577,-7.331189
312.27753,19.550156,21.450218,-18.378859,-8.051156
312.08017,19.414156,21.919127,-19.193708,-7.362103
312.39413,19.419035,22.148594,-19.514055,-7.2892456
312.33447,19.293491,22.58304,-19.754992,-7.9168687
313.06946,19.263536,23.545351,-20.908575,-7.8017592
313.44586,19.2949,23.930798,-21.166523,-8.216805
314.76044,19.38768,24.377193,-21.656576,-8.289898
315.30243,19.431267,25.06856,-22.53169,-8.033391
315.0842,19.236282,25.371763,-22.934,-7.8191814
314.83704,19.166483,25.842247,-23.346998,-8.162656
315.4479,19.083445,25.91225,-23.552803,-7.774018
315.31503,18.733013,26.400671,-24.053408,-7.9166937
315.96793,18.749348,26.51646,-24.190601,-7.8521104
316.4375,18.626453,26.69418,-24.362135,-7.9404006
316.5335,18.641539,27.188688,-24.858898,-8.132005
317.75827,18.5402,27.124529,-24.839489,-7.939641
317.25006,18.60706,27.074657,-24.715464,-8.185564
