1.6419367,2.0197477,274.23404,-48.792183,-10.648043
4.513582,2.574472,124.61704,-88.069916,4.694424
20.21456,6.144974,82.35355,-70.55141,-4.7209377
135.0466,131.65984,41.828465,-30.713816,-2.347896
373.9967,41.947033,23.94668,-23.028639,-5.043031
401.80124,22.027622,26.557833,-25.188656,-6.7655115
405.83792,22.450184,28.59931,-27.282719,-6.805506
408.89725,22.69788,30.162422,-28.848457,-7.138667
414.3699,22.766031,30.924593,-29.509249,-7.6365104
415.34366,22.887403,31.838697,-30.49226,-7.513235
416.32477,22.700172,32.61704,-31.296585,-7.636409
416.93436,22.732298,32.885662,-31.497604,-7.961854
416.1663,22.805841,32.78601,-31.38313,-7.9660206
415.75595,22.84981,32.90156,-31.353441,-8.557136
413.9527,22.484861,32.78544,-31.146448,-8.869549
414.1583,22.438046,32.70165,-30.951052,-9.200045
413.3413,22.571547,32.737892,-30.977604,-9.272714
411.9929,22.26862,32.931194,-31.07608,-9.57032
410.77173,22.433138,32.683353,-30.811275,-9.613254
408.671,22.21298,32.88207,-31.029222,-9.615274
407.97482,22.1906,32.771713,-30.989737,-9.303862
407.20694,22.099934,33.236427,-31.43611,-9.512006
406.46033,21.852358,33.61908,-31.78261,-9.663785
404.84845,21.876558,34.149204,-32.19875,-10.1474
404.31396,21.954943,34.673782,-32.70056,-10.332069
404.76675,22.183432,34.885223,-32.914047,-10.363412
404.31857,21.764204,35.411407,-33.304317,-10.944814
404.12857,21.669764,36.009163,-34.05747,-10.554052
403.9525,21.636728,36.408146,-34.470062,-10.623587
404.68365,21.513815,36.732468,-34.902996,-10.287346
404.18216,21.513689,37.371,-35.514603,-10.535418
404.3303,21.78521,37.68625,-35.816765,-10.628132
404.1322,21.460255,37.796864,-36.056084,-10.224822
404.34082,21.582623,38.281918,-36.468433,-10.590113
402.72583,21.221907,38.231754,-36.458797,-10.412874
403.30496,21.237333,38.511513,-36.60185,-10.970278
401.67322,21.04674,37.97833,-36.107357,-10.764703
401.10446,21.117435,37.985237,-36.1073,-10.754536
398.1406,20.872149,40.261116,-37.957367,-12.489293
399.9487,20.914917,38.602848,-36.622704,-11.178712
402.03497,21.159904,39.30403,-37.360165,-11.206041
