2.0889611,2.0780087,252.2832,-92.93257,-16.587896
6.8039203,2.911847,90.48256,-65.508766,1.9452043
40.005936,47.2059,50.24923,-27.05641,-1.1290689
242.76445,106.63491,17.721882,-7.8045783,1.4129608
305.83835,19.318624,9.473548,-1.6165621,-0.6347082
344.84528,42.888187,9.549408,-2.4557033,0.5070281
344.46945,35.88334,10.013981,-3.7404459,0.42577493
325.61398,25.668901,10.298359,-4.865894,-0.30955142
313.90326,18.868711,10.277886,-5.5385613,-0.5074142
313.57343,18.731483,10.499628,-6.1672144,-0.6280923
314.27515,18.801607,10.513667,-6.2764316,-0.6233256
314.14072,18.634571,10.647306,-6.711826,-0.5435676
314.03818,18.558699,10.550355,-6.4489956,-0.6681596
314.51215,18.607544,10.774831,-6.9629607,-0.8037746
313.79803,18.393183,10.635742,-6.7448077,-0.9569823
310.54358,18.198868,10.789454,-7.058436,-0.84845006
312.01743,18.296274,11.135917,-7.6923976,-1.080199
311.11914,17.918884,10.836677,-7.2090635,-1.2551348
310.91583,18.072388,11.019946,-7.6154494,-1.2605854
311.42508,18.159649,11.418382,-8.237549,-1.6924591
311.30704,17.986973,11.323886,-8.1815195,-1.2714529
311.13025,17.721907,11.396651,-8.371018,-1.3156366
310.60428,17.740532,12.04933,-9.355914,-1.4719667
310.08347,17.860046,12.618993,-10.218246,-1.7510364
309.50827,17.625746,13.279691,-11.060308,-1.8233035
309.6139,17.410694,13.309063,-11.076376,-1.936315
309.01416,17.479439,13.612038,-11.593127,-1.723093
308.14658,17.399637,13.994049,-11.942899,-2.2786865
308.99612,17.376577,14.365792,-12.479594,-1.7230784
309.6969,17.394207,14.808304,-13.020566,-1.9533201
310.2682,17.178234,15.075177,-13.333375,-2.1166961
310.53937,17.177185,15.514505,-13.874426,-1.7555678
311.5166,17.100397,15.869537,-14.331396,-1.513601
311.7667,17.089989,16.124273,-14.630913,-1.4737552
313.0335,17.092005,16.523258,-15.121967,-1.2765626
313.95068,17.08946,17.108894,-15.8030815,-1.0181005
314.6223,17.294313,17.19823,-15.919108,-0.8955187
316.76642,17.265333,17.181795,-15.934357,-0.79255044
317.66754,17.356062,17.76969,-16.536442,-1.0239449
319.31253,17.527649,18.041996,-16.833803,-0.9458169
319.4042,17.490152,18.111475,-16.88215,-1.2134675
320.15338,17.50745,18.390747,-17.193165,-1.264078
320.9336,17.409273,18.456251,-17.235216,-1.6224914
320.34534,17.347454,18.52848,-17.27471,-1.9470919
317.88965,17.153513,18.830864,-17.71274,-1.6417533
288.35504,52.908035,19.469433,-16.9322,-1.7689303
104.44189,99.15227,38.15699,-16.00078,-9.901098
15.518309,4.3701224,57.054024,10.17803,-26.310516
4.0374327,2.4817572,112.540405,-11.154417,-38.781284
9.98591,3.313869,61.29097,9.278029,-26.954748
49.5454,52.897354,47.149124,-6.3987217,-15.857373
257.40002,88.46494,21.566582,-13.318669,-3.7152221
317.1828,17.060955,19.590563,-18.616848,-0.87208354
323.09393,17.91521,18.717894,-17.559862,-0.88086396
324.56396,18.067867,18.893013,-17.725348,-0.93289155
323.52167,17.975388,18.985666,-17.837147,-0.97136354
322.54263,17.794092,18.640375,-17.505543,-0.5165234
321.4582,17.794321,18.840107,-17.699213,-0.6572404
321.6821,17.858448,18.504797,-17.374252,-0.25259528
319.0779,17.722258,22.266695,-21.353321,0.24644981
321.22455,17.746363,18.11654,-16.936277,-0.663474
320.71594,17.72424,18.0436,-16.887157,-0.029408365
320.2771,17.719036,17.81972,-16.64023,-0.2934507
319.4207,17.553518,18.03268,-16.876806,-0.57066566
318.91263,17.5476,17.267565,-16.047232,-0.36096984
318.2817,17.482485,17.00893,-15.774805,-0.40871665
317.0562,17.509644,16.388346,-15.085585,-0.6571059
315.7562,17.300385,16.119867,-14.72387,-1.0554391
314.01276,17.359842,15.548552,-14.1477375,-0.48941326
313.2594,17.33023,15.08305,-13.599728,-1.0185736
