1,29,8,213835
1,29,9,176189
1,29,10,188501
1,29,11,205948
1,29,12,284276
1,29,13,250424
1,29,14,273605
1,29,15,291808
1,30,0,63507
1,30,1,59074
1,30,2,25957
1,30,3,19122
1,30,4,100611
1,30,5,104485
1,30,6,132203
1,30,7,131057
1,30,8,161429
1,30,9,176167
1,30,10,212237
1,30,11,211177
1,30,12,246491
1,30,13,247859
1,30,14,297957
1,30,15,291808
1,31,0,16797
1,31,1,13650
1,31,2,35028
1,31,3,25589
1,31,4,107542
1,31,5,125647
1,31,6,140515
1,31,7,122759
1,31,8,216384
1,31,9,203739
1,31,10,214197
1,31,11,207297
1,31,12,268187
1,31,13,242218
1,31,14,233925
1,31,15,291808
1,32,0,28315
1,32,1,843
1,32,2,42067
1,32,3,49194
1,32,4,114619
1,32,5,87880
1,32,6,89942
1,32,7,145777
1,32,8,207458
1,32,9,212049
1,32,10,209673
1,32,11,202170
1,32,12,236938
1,32,13,238369
1,32,14,251307
1,32,15,291808
1,33,0,13573
1,33,1,32207
1,33,2,34880
1,33,3,36468
1,33,4,105006
1,33,5,80316
1,33,6,93769
1,33,7,146420
1,33,8,179326
1,33,9,155093
1,33,10,210295
1,33,11,157995
1,33,12,261873
1,33,13,298405
1,33,14,267856
1,33,15,291808
1,34,0,40362
1,34,1,74558
1,34,2,74653
1,34,3,52477
1,34,4,112761
1,34,5,95039
1,34,6,114273
1,34,7,79217
1,34,8,161354
1,34,9,219829
1,34,10,184710
1,34,11,182949
1,34,12,242664
1,34,13,281769
1,34,14,248707
1,34,15,291808
1,35,0,57672
1,35,1,35393
1,35,2,20231
1,35,3,15845
1,35,4,148551
1,35,5,134045
1,35,6,134727
1,35,7,126718
1,35,8,179963
1,35,9,158374
1,35,10,228805
1,35,11,160506
1,35,12,240704
1,35,13,253022
1,35,14,244216
1,35,15,291808
1,36,0,30770
1,36,1,54614
1,36,2,15052
1,36,3,51693
1,36,4,137741
1,36,5,122436
1,36,6,111100
1,36,7,147092
1,36,8,158797
1,36,9,188342
1,36,10,193707
1,36,11,156036
1,36,12,258063
1,36,13,234450
1,36,14,253777
1,36,15,291808
1,37,0,70531
1,37,1,13729
1,37,2,26575
1,37,3,45976
1,37,4,131940
1,37,5,123041
1,37,6,86773
1,37,7,108662
1,37,8,200442
1,37,9,184491
1,37,10,182082
1,37,11,163765
1,37,12,240773
1,37,13,283706
1,37,14,239751
1,37,15,291808
1,38,0,41001
1,38,1,61652
1,38,2,54201
1,38,3,54334
1,38,4,114008
1,38,5,99423
1,38,6,116943
1,38,7,115759
1,38,8,197833
1,38,9,224919
1,38,10,214846
1,38,11,179111
1,38,12,231779
1,38,13,252343
1,38,14,278120
1,38,15,291808
1,39,0,69851
1,39,1,42411
1,39,2,4318
1,39,3,36389
1,39,4,132538
1,39,5,77630
1,39,6,124537
1,39,7,107475
1,39,8,159418
1,39,9,198587
1,39,10,197499
1,39,11,220106
1,39,12,238146
1,39,13,275383
1,39,14,284575
1,39,15,291808
1,40,0,53245
1,40,1,38608
1,40,2,48399
1,40,3,48547
1,40,4,148521
1,40,5,132764
1,40,6,81613
1,40,7,147116
1,40,8,224677
1,40,9,177598
1,40,10,187231
1,40,11,170148
1,40,12,289974
1,40,13,279893
1,40,14,244301
1,40,15,291808
1,41,0,55159
1,41,1,8630
1,41,2,50937
1,41,3,54933
1,41,4,105751
1,41,5,124359
1,41,6,153340
1,41,7,79871
1,41,8,188239
1,41,9,167281
1,41,10,210361
1,41,11,208495
1,41,12,288117
1,41,13,270286
1,41,14,247519
1,41,15,291808
1,42,0,73615
1,42,1,22596
1,42,2,65090
1,42,3,12029
1,42,4,99302
1,42,5,93618
1,42,6,115523
1,42,7,83165
1,42,8,228635
1,42,9,207609
1,42,10,175195
1,42,11,221345
1,42,12,237518
1,42,13,245282
1,42,14,267250
1,42,15,291808
1,43,0,42937
1,43,1,57765
1,43,2,63082
1,43,3,44683
1,43,4,122899
1,43,5,87256
1,43,6,88125
1,43,7,143278
1,43,8,204190
1,43,9,167907
1,43,10,225087
1,43,11,174570
1,43,12,268875
1,43,13,282517
1,43,14,249373
1,43,15,291808
1,44,0,71799
1,44,1,19367
1,44,2,76509
1,44,3,61989
1,44,4,147849
1,44,5,142981
1,44,6,110507
1,44,7,148347
1,44,8,153601
1,44,9,203749
1,44,10,180283
1,44,11,164983
1,44,12,248321
1,44,13,289494
1,44,14,271111
1,44,15,291808
1,45,0,37190
1,45,1,53971
1,45,2,67023
1,45,3,54982
1,45,4,82652
1,45,5,85951
1,45,6,91212
1,45,7,132328
1,45,8,160701
1,45,9,212719
1,45,10,184069
1,45,11,177785
1,45,12,252246
1,45,13,272809
1,45,14,251907
1,45,15,291808
1,46,0,59534
1,46,1,30967
1,46,2,47065
1,46,3,35071
1,46,4,117156
1,46,5,141058
1,46,6,111701
1,46,7,144585
1,46,8,185676
1,46,9,215305
1,46,10,178351
1,46,11,190039
1,46,12,265658
1,46,13,236983
1,46,14,249972
1,46,15,291808
0,47,0,0
0,48,0,0
0,49,0,0
1,50,0,50011
1,50,1,52745
1,50,2,68902
1,50,3,31909
1,50,4,81952
1,50,5,126912
1,50,6,100837
1,50,7,131747
1,50,8,197852
1,50,9,223569
1,50,10,221871
1,50,11,175314
1,50,12,258639
1,50,13,266440
1,50,14,296134
1,50,15,291808
1,51,0,12271
1,51,1,51365
1,51,2,52189
1,51,3,76755
1,51,4,80051
1,51,5,87863
1,51,6,111142
1,51,7,93331
1,51,8,225420
1,51,9,223649
1,51,10,205811
1,51,11,206586
1,51,12,282284
1,51,13,268442
1,51,14,248097
1,51,15,291808
1,52,0,71688
1,52,1,32894
1,52,2,22163
1,52,3,29959
1,52,4,105617
1,52,5,129547
1,52,6,115011
1,52,7,104828
1,52,8,201649
1,52,9,188354
1,52,10,166204
1,52,11,200901
1,52,12,302207
1,52,13,235692
1,52,14,247388
1,52,15,291808
1,53,0,13519
1,53,1,75075
1,53,2,40030
1,53,3,67124
1,53,4,147929
1,53,5,96217
1,53,6,95757
1,53,7,101053
1,53,8,184345
1,53,9,171053
1,53,10,222451
1,53,11,216162
1,53,12,282277
1,53,13,261381
1,53,14,253192
1,53,15,291808
1,54,0,19351
1,54,1,62987
1,54,2,47097
1,54,3,70315
1,54,4,137711
1,54,5,86603
1,54,6,103491
1,54,7,127859
1,54,8,199066
1,54,9,175602
1,54,10,214771
1,54,11,191261
1,54,12,289377
1,54,13,263978
1,54,14,275540
1,54,15,291808
1,55,0,30866
1,55,1,58410
1,55,2,74635
1,55,3,58752
1,55,4,104365
1,55,5,101976
1,55,6,86166
1,55,7,118314
1,55,8,217635
1,55,9,178815
1,55,10,157865
1,55,11,200197
1,55,12,301515
1,55,13,264489
1,55,14,251849
1,55,15,291808
1,56,0,61452
1,56,1,4703
1,56,2,45140
1,56,3,56201
1,56,4,122253
1,56,5,89773
1,56,6,98953
1,56,7,81167
1,56,8,167717
1,56,9,164687
1,56,10,198194
1,56,11,163772
1,56,12,250978
1,56,13,293408
1,56,14,244817
1,56,15,291808
1,57,0,52504
1,57,1,15679
1,57,2,29873
1,57,3,54267
1,57,4,78774
1,57,5,125028
1,57,6,98888
1,57,7,117051
1,57,8,179985
1,57,9,176893
1,57,10,160417
1,57,11,203394
1,57,12,237515
1,57,13,251734
1,57,14,267238
1,57,15,291808
1,58,0,12895
1,58,1,56619
1,58,2,5480
1,58,3,49850
1,58,4,99955
1,58,5,87228
1,58,6,100223
1,58,7,78575
1,58,8,200445
1,58,9,194173
1,58,10,219319
1,58,11,227079
1,58,12,303513
1,58,13,244673
1,58,14,289107
1,58,15,291808
1,59,0,74951
1,59,1,11107
1,59,2,65705
1,59,3,58155
1,59,4,98024
1,59,5,77678
1,59,6,99620
1,59,7,98415
1,59,8,165225
1,59,9,227423
1,59,10,225720
1,59,11,219463
1,59,12,291227
1,59,13,292783
1,59,14,296022
1,59,15,291808
1,60,0,16095
1,60,1,64818
1,60,2,33655
1,60,3,12645
1,60,4,80691
1,60,5,88567
1,60,6,97029
1,60,7,131126
1,60,8,186331
1,60,9,208813
1,60,10,198806
1,60,11,207262
1,60,12,277251
1,60,13,298514
1,60,14,283237
1,60,15,291808
1,61,0,76230
1,61,1,29659
1,61,2,66370
1,61,3,6884
1,61,4,135772
1,61,5,93627
1,61,6,150098
1,61,7,128564
1,61,8,214488
1,61,9,215226
1,61,10,166147
1,61,11,154739
1,61,12,242047
1,61,13,259467
1,61,14,240346
1,61,15,291808
1,62,0,62173
1,62,1,17457
1,62,2,64366
1,62,3,74165
1,62,4,77584
1,62,5,81469
1,62,6,129023
1,62,7,77924
1,62,8,200347
1,62,9,173653
1,62,10,224989
1,62,11,227046
1,62,12,241326
1,62,13,230717
1,62,14,305625
1,62,15,291808
1,63,0,56328
1,63,1,52036
1,63,2,32994
1,63,3,57513
1,63,4,87814
1,63,5,123792
1,63,6,86137
1,63,7,145134
1,63,8,216427
1,63,9,159610
1,63,10,230155
1,63,11,195195
1,63,12,232401
1,63,13,266453
1,63,14,301903
1,63,15,291808
1,64,0,60848
1,64,1,34721
1,64,2,49759
1,64,3,51767
1,64,4,128047
1,64,5,125011
1,64,6,77806
1,64,7,143263
1,64,8,186358
1,64,9,205679
1,64,10,208371
1,64,11,188668
1,64,12,298959
1,64,13,264497
1,64,14,269154
1,64,15,291808
1,65,0,67282
1,65,1,75193
1,65,2,43295
1,65,3,46637
1,65,4,117829
1,65,5,110927
1,65,6,123241
1,65,7,123410
1,65,8,229876
1,65,9,206300
1,65,10,205222
1,65,11,198371
1,65,12,235676
1,65,13,237653
1,65,14,254536
1,65,15,291808
1,66,0,67954
1,66,1,41844
1,66,2,46441
1,66,3,34466
1,66,4,128750
1,66,5,142899
1,66,6,134171
1,66,7,147699
1,66,8,222814
1,66,9,183911
1,66,10,196215
1,66,11,180409
1,66,12,302175
1,66,13,284963
1,66,14,273645
1,66,15,291808
1,67,0,19893
1,67,1,74558
1,67,2,75991
1,67,3,20965
1,67,4,144661
1,67,5,103259
1,67,6,91879
1,67,7,91487
1,67,8,158129
1,67,9,226787
1,67,10,218565
1,67,11,164399
1,67,12,250372
1,67,13,238893
1,67,14,266655
1,67,15,291808
1,68,0,59561
1,68,1,74499
1,68,2,36246
1,68,3,75463
1,68,4,81966
1,68,5,101431
1,68,6,83022
1,68,7,149051
1,68,8,227860
1,68,9,197329
1,68,10,205764
1,68,11,160527
1,68,12,286815
1,68,13,265763
1,68,14,289084
1,68,15,291808
1,69,0,48130
1,69,1,46378
1,69,2,13819
1,69,3,54357
1,69,4,123024
1,69,5,119981
1,69,6,95769
1,69,7,145765
1,69,8,165900
1,69,9,212065
1,69,10,207167
1,69,11,174071
1,69,12,306652
1,69,13,247357
1,69,14,295456
1,69,15,291808
1,70,0,44160
1,70,1,46884
1,70,2,33051
1,70,3,67744
1,70,4,105083
1,70,5,103957
1,70,6,129654
1,70,7,132352
1,70,8,160658
1,70,9,183254
1,70,10,202042
1,70,11,179072
1,70,12,277227
1,70,13,242869
1,70,14,271134
1,70,15,291808
1,71,0,59577
1,71,1,55311
1,71,2,41938
1,71,3,38962
1,71,4,94854
1,71,5,118573
1,71,6,111042
1,71,7,119590
1,71,8,174730
1,71,9,169889
1,71,10,192431
1,71,11,212353
1,71,12,295721
1,71,13,251795
1,71,14,257753
1,71,15,291808
1,72,0,57682
1,72,1,73884
1,72,2,52264
1,72,3,48570
1,72,4,85209
1,72,5,116791
1,72,6,116263
1,72,7,103643
1,72,8,171545
1,72,9,212711
1,72,10,191825
1,72,11,186139
1,72,12,237521
1,72,13,253634
1,72,14,283939
1,72,15,291808
1,73,0,46161
1,73,1,73190
1,73,2,59949
1,73,3,18405
1,73,4,94854
1,73,5,93619
1,73,6,79129
1,73,7,97138
1,73,8,184344
1,73,9,224817
1,73,10,202073
1,73,11,209222
1,73,12,272070
1,73,13,247339
1,73,14,290269
1,73,15,291808
1,74,0,27577
1,74,1,32231
1,74,2,52839
1,74,3,74213
1,74,4,125491
1,74,5,130817
1,74,6,118185
1,74,7,91440
1,74,8,176713
1,74,9,228683
1,74,10,168155
1,74,11,178541
1,74,12,234886
1,74,13,232480
1,74,14,237168
1,74,15,291808
1,75,0,50715
1,75,1,62969
1,75,2,64359
1,75,3,58116
1,75,4,107652
1,75,5,88559
1,75,6,85531
1,75,7,137533
1,75,8,214468
1,75,9,188332
1,75,10,171311
1,75,11,229047
1,75,12,286833
1,75,13,255560
1,75,14,230725
1,75,15,291808
1,76,0,34065
1,76,1,38651
1,76,2,48337
1,76,3,26144
1,76,4,78867
1,76,5,151885
1,76,6,96406
1,76,7,84417
1,76,8,161403
1,76,9,185147
1,76,10,154067
1,76,11,191869
1,76,12,265097
1,76,13,306799
1,76,14,294746
1,76,15,291808
1,77,0,30160
1,77,1,73848
1,77,2,47717
1,77,3,76662
1,77,4,150497
1,77,5,80953
1,77,6,88065
1,77,7,138165
1,77,8,173506
1,77,9,171687
1,77,10,183445
1,77,11,225179
1,77,12,246425
1,77,13,306135
1,77,14,261502
1,77,15,291808
1,78,0,62840
1,78,1,68675
1,78,2,50330
1,78,3,75493
1,78,4,152429
1,78,5,128179
1,78,6,119384
1,78,7,120225
1,78,8,204905
1,78,9,158276
1,78,10,175744
1,78,11,222589
1,78,12,232348
1,78,13,254355
1,78,14,306312
1,78,15,291808
1,79,0,59609
1,79,1,75719
1,79,2,68877
1,79,3,10202
1,79,4,129380
1,79,5,126383
1,79,6,107924
1,79,7,106111
1,79,8,188288
1,79,9,155148
1,79,10,194397
1,79,11,173290
1,79,12,300917
1,79,13,240288
1,79,14,254421
1,79,15,291808
1,80,0,9621
1,80,1,64162
1,80,2,41994
1,80,3,54921
1,80,4,90267
1,80,5,105170
1,80,6,78533
1,80,7,149625
1,80,8,156204
1,80,9,223524
1,80,10,177008
1,80,11,159909
1,80,12,236243
1,80,13,274774
1,80,14,296752
1,80,15,291808
1,81,0,54426
1,81,1,53329
1,81,2,29896
1,81,3,76143
1,81,4,130054
1,81,5,140376
1,81,6,138035
1,81,7,87025
1,81,8,210042
1,81,9,215230
1,81,10,212291
1,81,11,190568
1,81,12,255409
1,81,13,233278
1,81,14,292188
1,81,15,291808
1,82,0,23837
1,82,1,9206
1,82,2,16343
1,82,3,47305
1,82,4,105029
1,82,5,133338
1,82,6,116202
1,82,7,137529
1,82,8,218992
1,82,9,210871
1,82,10,228882
1,82,11,204779
1,82,12,240665
1,82,13,270291
1,82,14,232715
1,82,15,291808
1,83,0,51273
1,83,1,18742
1,83,2,64384
1,83,3,53034
1,83,4,122979
1,83,5,102007
1,83,6,120134
1,83,7,138746
1,83,8,208079
1,83,9,175623
1,83,10,226969
1,83,11,227814
1,83,12,238125
1,83,13,248603
1,83,14,254477
1,83,15,291808
1,84,0,17937
1,84,1,14970
1,84,2,36881
1,84,3,63307
1,84,4,118497
1,84,5,138453
1,84,6,111088
1,84,7,149623
1,84,8,224090
1,84,9,187188
1,84,10,161608
1,84,11,167549
1,84,12,240702
1,84,13,299041
1,84,14,283255
1,84,15,291808
1,85,0,39794
1,85,1,25129
1,85,2,63100
1,85,3,23539
1,85,4,108941
1,85,5,80319
1,85,6,136689
1,85,7,134266
1,85,8,190181
1,85,9,221019
1,85,10,217377
1,85,11,182289
1,85,12,243346
1,85,13,233135
1,85,14,259557
1,85,15,291808
1,86,0,74974
1,86,1,64932
1,86,2,15085
1,86,3,60081
1,86,4,117834
1,86,5,122407
1,86,6,96332
1,86,7,140694
1,86,8,193976
1,86,9,218425
1,86,10,209664
1,86,11,197079
1,86,12,250311
1,86,13,262571
1,86,14,251990
1,86,15,291808
1,87,0,68587
1,87,1,45050
1,87,2,20176
1,87,3,24282
1,87,4,97366
1,87,5,111579
1,87,6,129117
1,87,7,130400
1,87,8,223460
1,87,9,220367
1,87,10,228160
1,87,11,182327
1,87,12,295794
1,87,13,256891
1,87,14,296718
1,87,15,291808
1,88,0,6418
1,88,1,73237
1,88,2,14407
1,88,3,37693
1,88,4,149837
1,88,5,133369
1,88,6,91877
1,88,7,98420
1,88,8,218986
1,88,9,201780
1,88,10,199417
1,88,11,215590
1,88,12,248383
1,88,13,234512
1,88,14,269815
1,88,15,291808
1,89,0,37274
1,89,1,73876
1,89,2,54780
1,89,3,1265
1,89,4,149261
1,89,5,78913
1,89,6,95163
1,89,7,92764
1,89,8,179889
1,89,9,199233
1,89,10,203859
1,89,11,213671
1,89,12,257409
1,89,13,265161
1,89,14,267955
1,89,15,291808
1,90,0,26971
1,90,1,7868
1,90,2,61869
1,90,3,76030
1,90,4,152393
1,90,5,126339
1,90,6,77231
1,90,7,149665
1,90,8,195967
1,90,9,225474
1,90,10,223689
1,90,11,207933
1,90,12,238811
1,90,13,275386
1,90,14,272457
1,90,15,291808
1,91,0,55726
1,91,1,68101
1,91,2,52271
1,91,3,64481
1,91,4,89000
1,91,5,127569
1,91,6,118177
1,91,7,86371
1,91,8,215761
1,91,9,190328
1,91,10,187914
1,91,11,210427
1,91,12,231076
1,91,13,271630
1,91,14,237219
1,91,15,291808
1,92,0,71764
1,92,1,27158
1,92,2,49071
1,92,3,58799
1,92,4,147847
1,92,5,113461
1,92,6,81079
1,92,7,77295
1,92,8,225353
1,92,9,229937
1,92,10,184097
1,92,11,203376
1,92,12,252918
1,92,13,230578
1,92,14,262829
1,92,15,291808
1,93,0,27033
1,93,1,64233
1,93,2,59207
1,93,3,76715
1,93,4,142847
1,93,5,76969
1,93,6,81076
1,93,7,144529
1,93,8,171588
1,93,9,160933
1,93,10,210989
1,93,11,228998
1,93,12,269483
1,93,13,290155
1,93,14,250640
1,93,15,291808
1,94,0,46815
1,94,1,35362
1,94,2,17660
1,94,3,27478
1,94,4,105669
1,94,5,103854
1,94,6,90662
1,94,7,152865
1,94,8,210037
1,94,9,212719
1,94,10,170694
1,94,11,212330
1,94,12,294435
1,94,13,262691
1,94,14,276211
1,94,15,291808
1,95,0,27628
1,95,1,53333
1,95,2,64985
1,95,3,27411
1,95,4,139652
1,95,5,110889
1,95,6,125220
1,95,7,101106
1,95,8,169011
1,95,9,227382
1,95,10,220533
1,95,11,159302
1,95,12,236209
1,95,13,255523
1,95,14,299927
1,95,15,291808
0,96,0,0
0,97,0,0
0,98,0,0
1,99,0,23195
1,99,1,76322
1,99,2,17733
1,99,3,19837
1,99,4,149129
1,99,5,92341
1,99,6,130918
1,99,7,90117
1,99,8,225983
1,99,9,160801
1,99,10,198875
1,99,11,218866
1,99,12,241411
1,99,13,244029
1,99,14,253190
1,99,15,291808
1,100,0,25039
1,100,1,25800
1,100,2,58626
1,100,3,58151
1,100,4,90951
1,100,5,123168
1,100,6,126519
1,100,7,133115
1,100,8,223428
1,100,9,180154
1,100,10,224372
1,100,11,193160
1,100,12,296982
1,100,13,267153
1,100,14,264753
1,100,15,291808
1,101,0,44313
1,101,1,74473
1,101,2,6165
1,101,3,57545
1,101,4,138272
1,101,5,134070
1,101,6,133578
1,101,7,129768
1,101,8,203597
1,101,9,219745
1,101,10,187273
1,101,11,220790
1,101,12,285573
1,101,13,258138
1,101,14,298643
1,101,15,291808
1,102,0,4597
1,102,1,50081
1,102,2,54134
1,102,3,66497
1,102,4,149215
1,102,5,118666
1,102,6,142485
1,102,7,118946
1,102,8,169078
1,102,9,209447
1,102,10,162972
1,102,11,197016
1,102,12,255421
1,102,13,254272
1,102,14,234052
1,102,15,291808
1,103,0,19904
1,103,1,39967
1,103,2,38236
1,103,3,22266
1,103,4,110236
1,103,5,86573
1,103,6,91989
1,103,7,133073
1,103,8,169048
1,103,9,217211
1,103,10,155873
1,103,11,220152
1,103,12,244618
1,103,13,253613
1,103,14,269233
1,103,15,291808
1,104,0,9749
1,104,1,50100
1,104,2,50329
1,104,3,61391
1,104,4,101242
1,104,5,103910
1,104,6,120052
1,104,7,95212
1,104,8,158167
1,104,9,210159
1,104,10,171257
1,104,11,223894
1,104,12,251587
1,104,13,239566
1,104,14,244851
1,104,15,291808
1,105,0,66591
1,105,1,71308
1,105,2,4822
1,105,3,32611
1,105,4,139674
1,105,5,120552
1,105,6,80403
1,105,7,113167
1,105,8,201723
1,105,9,182607
1,105,10,182743
